ID_order,Company_Brand,Income,Time_start,Time_finish,Priority,Perishable,Fragile,Weight,Time_spent,Time_priority,Count,Shelf_Cluster
724,PepsiCo,10.51,2024-02-27 00:19:00,2024-02-29 05:18:00,0,1,1,13,190740.0,5.2427113205865544e-06,626,2
725,Shunchen Sports Jia,78.08,2024-02-27 05:00:00,2024-03-04 01:18:00,0,0,0,16,505080.0,1.979880454818138e-06,185,4
726,PepsiCo,22.15,2024-02-27 06:08:00,2024-03-02 08:21:00,0,1,1,5,353580.0,2.8282062667394457e-06,626,2
727,Shunchen Sports Jia,66.9,2024-02-27 09:43:00,2024-02-28 11:41:00,0,0,0,2,93480.0,1.0697360961050908e-05,185,8
728,PepsiCo,20.38,2024-02-27 09:49:00,2024-03-04 02:36:00,1,1,1,11,492420.0,2.0307826026915993e-06,626,2
729,Pringles,22.93,2024-02-27 10:44:00,2024-03-03 18:52:00,1,1,0,15,461280.0,2.1678759801509274e-06,323,3
730,PepsiCo,27.09,2024-02-27 10:56:00,2024-03-02 01:07:00,0,1,1,6,310260.0,3.223092815403805e-06,626,2
731,Coca-Cola,18.44,2024-02-27 12:38:00,2024-03-03 16:50:00,0,1,0,10,447120.0,2.236531050878845e-06,264,3
732,PepsiCo,15.0,2024-02-27 12:47:00,2024-03-04 06:39:00,1,1,0,20,496320.0,2.0148250829604226e-06,626,2
733,PepsiCo,25.3,2024-02-27 14:27:00,2024-02-28 09:54:00,0,1,0,7,70020.0,1.428142985675726e-05,626,5
734,Zara,132.82,2024-02-27 15:17:00,2024-02-29 05:50:00,0,0,1,18,138780.0,7.2055973079888455e-06,153,7
735,Zara,129.24,2024-02-27 15:52:00,2024-03-04 21:12:00,0,0,1,9,537600.0,1.8601155875826124e-06,153,1
736,Zara,112.95,2024-02-27 16:02:00,2024-03-01 14:00:00,0,0,1,15,251880.0,3.9701287512754036e-06,153,1
737,Pringles,11.77,2024-02-27 16:26:00,2024-02-29 19:30:00,0,1,1,6,183840.0,5.439483031532683e-06,323,3
738,Pringles,16.22,2024-02-27 16:52:00,2024-03-03 05:22:00,1,1,1,15,390600.0,2.56015729606427e-06,323,3
739,Pringles,23.36,2024-02-27 17:04:00,2024-03-03 14:56:00,1,1,1,10,424320.0,2.3567063614574816e-06,323,3
740,Pringles,26.97,2024-02-27 17:16:00,2024-03-03 18:10:00,0,1,0,13,435240.0,2.2975776638689828e-06,323,3
741,PepsiCo,23.18,2024-02-27 18:17:00,2024-03-03 15:59:00,0,1,0,6,423720.0,2.360043519202494e-06,626,2
742,PepsiCo,22.94,2024-02-27 19:34:00,2024-03-03 02:57:00,0,1,0,7,372180.0,2.6868647244217195e-06,626,2
743,Coca-Cola,13.39,2024-02-27 22:03:00,2024-03-03 09:27:00,0,1,0,5,386640.0,2.586378578578061e-06,264,3
744,Shunchen Sports Jia,62.54,2024-02-27 22:04:00,2024-03-03 07:38:00,0,0,0,18,380040.0,2.6312950444820426e-06,185,4
745,PepsiCo,19.93,2024-02-27 23:05:00,2024-02-29 15:40:00,1,1,1,14,146100.0,6.844580119232586e-06,626,2
746,PepsiCo,9.52,2024-02-27 23:36:00,2024-03-01 21:56:00,0,1,1,9,253200.0,3.949431479338549e-06,626,2
747,361 Du KIDS,49.25,2024-02-28 01:31:00,2024-03-03 23:33:00,0,0,1,9,424920.0,2.3533786280273276e-06,58,4
748,Shunchen Sports Jia,74.64,2024-02-28 03:42:00,2024-03-01 10:40:00,0,0,0,7,197880.0,5.05354228046149e-06,185,4
749,Zara,137.36,2024-02-28 03:48:00,2024-02-29 02:52:00,0,0,1,12,83040.0,1.2042244192627739e-05,153,7
750,Zara,139.9,2024-02-28 05:51:00,2024-03-05 13:32:00,1,0,0,14,546060.0,1.8312972360230817e-06,153,1
751,Shunchen Sports Jia,50.62,2024-02-28 06:21:00,2024-03-04 13:51:00,0,0,0,19,459000.0,2.178644490970608e-06,185,4
752,PepsiCo,13.54,2024-02-28 06:40:00,2024-03-03 00:53:00,0,1,1,21,324780.0,3.0789978477805044e-06,626,2
753,PepsiCo,16.15,2024-02-28 06:42:00,2024-03-03 17:21:00,1,1,1,9,383940.0,2.6045668475104247e-06,626,2
754,Gap,136.16,2024-02-28 06:45:00,2024-03-02 22:19:00,1,0,0,4,315240.0,3.1721762080440046e-06,77,1
755,H&M,128.35,2024-02-28 06:54:00,2024-03-04 18:27:00,0,0,0,15,473580.0,2.111571199013474e-06,96,1
756,Pringles,26.78,2024-02-28 07:16:00,2024-03-02 02:36:00,0,1,0,1,242400.0,4.1253955222957e-06,323,3
757,Gap,116.43,2024-02-28 08:02:00,2024-03-03 02:15:00,1,0,0,2,324780.0,3.0789978477805044e-06,77,1
758,PepsiCo,12.32,2024-02-28 10:25:00,2024-03-05 22:09:00,1,1,0,21,560640.0,1.7836726175930764e-06,626,2
759,PepsiCo,15.91,2024-02-28 11:16:00,2024-03-05 11:22:00,0,1,1,16,518760.0,1.9276699674802077e-06,626,2
760,PepsiCo,31.44,2024-02-28 11:18:00,2024-03-04 16:23:00,1,1,1,2,450300.0,2.2207367960541947e-06,626,2
761,Coca-Cola,24.58,2024-02-28 12:39:00,2024-02-29 07:40:00,1,1,0,7,68460.0,1.4606856458421584e-05,264,8
762,PepsiCo,33.2,2024-02-28 15:01:00,2024-02-29 23:14:00,1,1,0,12,115980.0,8.622101896000208e-06,626,2
763,PepsiCo,32.1,2024-02-28 15:09:00,2024-02-29 10:57:00,0,1,0,12,71280.0,1.402898388069752e-05,626,5
764,PepsiCo,19.56,2024-02-28 15:15:00,2024-03-03 06:36:00,0,1,1,10,314460.0,3.180044584225071e-06,626,2
765,Coca-Cola,24.22,2024-02-28 15:34:00,2024-03-02 08:54:00,0,1,1,19,235200.0,4.251682603390292e-06,264,3
766,Pringles,14.77,2024-02-28 15:59:00,2024-02-29 03:49:00,0,1,1,4,42600.0,2.3473627379638977e-05,323,5
767,Pringles,23.82,2024-02-28 16:37:00,2024-03-01 05:52:00,0,1,0,19,134100.0,7.457065942834132e-06,323,8
768,Pringles,20.8,2024-02-28 16:40:00,2024-03-04 14:27:00,0,1,0,10,424020.0,2.358373759790199e-06,323,3
769,Uniqlo,120.57,2024-02-28 16:42:00,2024-03-05 01:44:00,0,0,1,3,464520.0,2.152755203747516e-06,158,1
770,PepsiCo,21.74,2024-02-28 16:54:00,2024-03-05 23:03:00,0,1,0,2,540540.0,1.8499984275013365e-06,626,2
771,PepsiCo,11.71,2024-02-28 17:26:00,2024-03-05 20:42:00,0,1,1,10,530160.0,1.886219469180117e-06,626,2
772,PepsiCo,33.6,2024-02-28 17:47:00,2024-03-01 17:28:00,1,1,1,18,171660.0,5.825435014359697e-06,626,2
773,Pringles,23.85,2024-02-28 18:13:00,2024-03-04 20:16:00,0,1,1,3,439380.0,2.275929091153236e-06,323,3
774,Zara,133.15,2024-02-28 18:36:00,2024-03-03 17:23:00,0,0,0,6,341220.0,2.930651982146468e-06,153,1
775,NIKE,145.42,2024-02-28 18:38:00,2024-02-29 19:43:00,1,0,0,1,90300.0,1.107407448422498e-05,60,7
776,Pringles,22.11,2024-02-28 19:08:00,2024-03-06 04:24:00,1,1,0,8,551760.0,1.8123789104340465e-06,323,3
777,PepsiCo,27.56,2024-02-28 19:31:00,2024-03-03 11:02:00,1,1,1,21,315060.0,3.1739885292054553e-06,626,2
778,PepsiCo,15.58,2024-02-28 20:44:00,2024-03-02 22:37:00,1,1,0,20,265980.0,3.7596670438865934e-06,626,2
779,PepsiCo,26.57,2024-02-28 21:21:00,2024-03-04 18:51:00,0,1,0,6,423000.0,2.364060605057671e-06,626,2
780,Coca-Cola,7.98,2024-02-28 22:26:00,2024-03-04 11:13:00,0,1,0,8,391620.0,2.553489215338299e-06,264,3
781,Zara,147.63,2024-02-28 22:36:00,2024-03-02 06:48:00,0,0,0,20,202320.0,4.942640655196445e-06,153,1
782,PepsiCo,21.06,2024-02-28 23:12:00,2024-03-05 06:51:00,1,1,1,16,459540.0,2.1760843972572632e-06,626,2
783,Shunchen Sports Jia,71.6,2024-02-28 23:21:00,2024-03-06 02:26:00,1,0,1,20,529500.0,1.888570559828971e-06,185,4
784,Uniqlo,141.34,2024-02-28 23:41:00,2024-03-05 10:21:00,1,0,0,5,470400.0,2.125845820905993e-06,158,1
785,Pringles,28.42,2024-02-28 23:45:00,2024-03-04 12:33:00,1,1,1,20,391680.0,2.5530980568370688e-06,323,3
786,PepsiCo,11.43,2024-02-29 00:00:00,2024-02-29 13:34:00,0,1,1,16,48840.0,2.047460125714052e-05,626,5
787,Pringles,13.91,2024-02-29 00:21:00,2024-03-05 17:32:00,1,1,0,12,493860.0,2.0248612463830915e-06,323,3
788,Uniqlo,162.24,2024-02-29 00:44:00,2024-02-29 15:55:00,0,0,1,1,54660.0,1.8294579316148626e-05,158,6
789,Pringles,24.62,2024-02-29 01:22:00,2024-02-29 15:53:00,0,1,1,15,52260.0,1.9134727617152368e-05,323,5
790,PepsiCo,27.33,2024-02-29 01:33:00,2024-02-29 18:05:00,1,1,0,12,59520.0,1.680079299742948e-05,626,5
791,PepsiCo,8.59,2024-02-29 02:00:00,2024-03-01 10:36:00,1,1,0,18,117360.0,8.52071812612367e-06,626,2
792,Zara,63.82,2024-02-29 02:13:00,2024-03-02 07:12:00,1,0,0,19,190740.0,5.2427113205865544e-06,153,4
793,Coca-Cola,21.24,2024-02-29 02:28:00,2024-03-02 13:17:00,1,1,1,9,211740.0,4.722750907948862e-06,264,3
794,PepsiCo,31.7,2024-02-29 02:49:00,2024-02-29 17:03:00,1,1,1,7,51240.0,1.951562225561562e-05,626,5
795,Pringles,27.71,2024-02-29 05:04:00,2024-03-01 22:14:00,0,1,0,18,148200.0,6.747592796269931e-06,323,3
796,PepsiCo,33.92,2024-02-29 05:29:00,2024-03-01 01:47:00,0,1,1,15,73080.0,1.3683447134001998e-05,626,5
797,Pringles,27.31,2024-02-29 05:44:00,2024-03-01 05:26:00,1,1,1,1,85320.0,1.1720443970417599e-05,323,8
798,Pringles,28.76,2024-02-29 05:44:00,2024-03-02 02:09:00,0,1,0,5,159900.0,6.253869581803741e-06,323,3
799,Uniqlo,168.42,2024-02-29 07:02:00,2024-03-01 11:36:00,0,0,0,8,102840.0,9.72374831049873e-06,158,7
800,Coca-Cola,16.23,2024-02-29 08:28:00,2024-03-04 15:56:00,0,1,0,10,372480.0,2.6847006961428905e-06,264,3
801,PepsiCo,11.17,2024-02-29 08:50:00,2024-03-05 01:54:00,0,1,0,16,407040.0,2.4567549706294944e-06,626,2
802,PepsiCo,14.05,2024-02-29 09:29:00,2024-03-01 12:55:00,1,1,0,4,98760.0,1.0125454379765291e-05,626,2
803,Coca-Cola,21.13,2024-02-29 09:47:00,2024-03-05 23:47:00,0,1,0,8,482400.0,2.072964193689482e-06,264,3
804,Coca-Cola,17.42,2024-02-29 11:16:00,2024-03-04 08:46:00,1,1,1,3,336600.0,2.9708764976931143e-06,264,3
805,PepsiCo,12.77,2024-02-29 13:37:00,2024-03-03 02:04:00,0,1,0,12,217620.0,4.59514477003598e-06,626,2
806,Pringles,28.04,2024-02-29 15:09:00,2024-03-03 14:38:00,0,1,0,9,257340.0,3.8858945912233184e-06,323,3
807,PepsiCo,34.92,2024-02-29 15:14:00,2024-03-01 11:28:00,0,1,1,19,72840.0,1.3728532008072376e-05,626,5
808,NIKE,121.36,2024-02-29 18:11:00,2024-03-03 15:18:00,1,0,0,8,248820.0,4.018953384159697e-06,60,1
809,PepsiCo,15.63,2024-02-29 21:05:00,2024-03-02 02:14:00,1,1,0,6,104940.0,9.529164006441714e-06,626,2
810,Shunchen Sports Jia,65.67,2024-02-29 21:40:00,2024-03-02 04:50:00,1,0,1,17,112200.0,8.912576536751009e-06,185,8
811,PepsiCo,12.94,2024-02-29 21:44:00,2024-03-04 19:02:00,0,1,1,9,335880.0,2.9772449170986152e-06,626,2
812,Coca-Cola,23.33,2024-02-29 21:47:00,2024-03-05 06:11:00,0,1,1,17,375840.0,2.6606996043539688e-06,264,3
813,Pringles,11.75,2024-02-29 22:20:00,2024-03-06 08:44:00,0,1,0,16,469440.0,2.130193144612422e-06,323,3
814,Uniqlo,109.94,2024-02-29 22:32:00,2024-03-07 00:27:00,0,0,0,4,525300.0,1.9036704670274756e-06,158,1
815,Coca-Cola,19.06,2024-03-01 02:52:00,2024-03-03 22:19:00,0,1,1,15,242820.0,4.118259952804741e-06,264,3
816,PepsiCo,25.73,2024-03-01 02:53:00,2024-03-05 03:57:00,0,1,0,6,349440.0,2.8617134222944645e-06,626,2
817,PepsiCo,10.58,2024-03-01 03:03:00,2024-03-05 01:03:00,1,1,0,6,338400.0,2.955074009828576e-06,626,2
818,Shunchen Sports Jia,57.49,2024-03-01 06:17:00,2024-03-03 18:32:00,0,0,0,10,216900.0,4.6103982923084726e-06,185,4
819,PepsiCo,23.06,2024-03-01 06:20:00,2024-03-03 04:57:00,0,1,1,12,167820.0,5.958729837147914e-06,626,2
820,Uniqlo,186.99,2024-03-01 07:11:00,2024-03-03 23:07:00,1,0,1,7,230160.0,4.344784737640173e-06,158,9
821,NIKE,199.96,2024-03-01 07:50:00,2024-03-05 20:29:00,0,0,0,12,391140.0,2.556622803541434e-06,60,9
822,Zara,97.74,2024-03-01 07:53:00,2024-03-04 20:58:00,0,0,0,16,306300.0,3.2647624395610855e-06,153,1
823,Pringles,20.2,2024-03-01 08:36:00,2024-03-02 07:46:00,1,1,1,2,83400.0,1.1990263905708564e-05,323,8
824,Uniqlo,102.09,2024-03-01 09:53:00,2024-03-05 14:33:00,0,0,0,9,362400.0,2.759374284287295e-06,158,1
825,Uniqlo,102.72,2024-03-01 10:25:00,2024-03-04 01:24:00,1,0,0,21,226740.0,4.410318380883916e-06,158,1
826,361 Du KIDS,68.02,2024-03-01 10:47:00,2024-03-04 17:59:00,1,0,0,4,285120.0,3.5072828728855467e-06,58,4
827,PepsiCo,20.75,2024-03-01 11:03:00,2024-03-02 08:50:00,1,1,0,12,78420.0,1.2751686410527793e-05,626,5
828,PepsiCo,24.82,2024-03-01 11:23:00,2024-03-07 12:02:00,0,1,1,13,520740.0,1.92034043795284e-06,626,2
829,PepsiCo,33.73,2024-03-01 11:25:00,2024-03-04 01:54:00,1,1,0,18,224940.0,4.445610182225562e-06,626,2
830,Pringles,16.06,2024-03-01 11:38:00,2024-03-05 00:48:00,1,1,0,10,306600.0,3.2615679661840635e-06,323,3
831,PepsiCo,8.46,2024-03-01 12:43:00,2024-03-02 03:12:00,0,1,0,4,52140.0,1.9178765271091845e-05,626,5
832,Pringles,28.17,2024-03-01 13:19:00,2024-03-03 00:08:00,0,1,0,11,125340.0,7.978235373900001e-06,323,8
833,PepsiCo,13.07,2024-03-01 13:34:00,2024-03-04 13:16:00,1,1,0,12,258120.0,3.8741520449711565e-06,626,2
834,Pringles,27.83,2024-03-01 13:58:00,2024-03-04 04:51:00,1,1,0,7,226380.0,4.417331843220058e-06,323,3
835,H&M,101.5,2024-03-01 14:04:00,2024-03-05 07:31:00,1,0,0,11,322020.0,3.1053875368376597e-06,96,1
836,Pringles,24.91,2024-03-01 14:53:00,2024-03-06 11:19:00,1,1,1,16,419160.0,2.3857181369449923e-06,323,3
837,Coca-Cola,12.04,2024-03-01 15:11:00,2024-03-03 04:51:00,0,1,0,15,135600.0,7.3745768836513e-06,264,8
838,Shunchen Sports Jia,60.51,2024-03-01 15:26:00,2024-03-06 03:33:00,0,0,0,2,389220.0,2.5692344452123603e-06,185,4
839,Uniqlo,197.66,2024-03-01 16:37:00,2024-03-05 23:26:00,1,0,1,11,370140.0,2.701673146179429e-06,158,9
840,PepsiCo,10.91,2024-03-01 18:19:00,2024-03-02 13:59:00,1,1,0,13,70800.0,1.4124094292453496e-05,626,5
841,Coca-Cola,7.77,2024-03-01 19:10:00,2024-03-05 12:59:00,1,1,1,20,323340.0,3.0927101728515715e-06,264,3
842,Pringles,26.27,2024-03-01 20:24:00,2024-03-07 22:56:00,1,1,1,13,527520.0,1.8956591301578515e-06,323,3
843,PepsiCo,10.61,2024-03-01 20:45:00,2024-03-06 14:52:00,0,1,0,5,410820.0,2.434150152986337e-06,626,2
844,Pringles,17.19,2024-03-01 22:05:00,2024-03-08 00:27:00,0,1,0,13,526920.0,1.8978176994274285e-06,323,3
845,Coca-Cola,15.51,2024-03-01 22:38:00,2024-03-07 03:42:00,1,1,1,17,450240.0,2.221032735801493e-06,264,3
846,Shunchen Sports Jia,51.8,2024-03-01 23:12:00,2024-03-05 23:37:00,1,0,0,17,347100.0,2.881005816750744e-06,185,4
847,361 Du KIDS,62.2,2024-03-02 00:24:00,2024-03-04 03:41:00,0,0,0,13,184620.0,5.416501914733427e-06,58,4
848,Pringles,14.58,2024-03-02 01:33:00,2024-03-06 11:17:00,1,1,0,12,380640.0,2.6271473645771213e-06,323,3
849,361 Du KIDS,54.32,2024-03-02 01:59:00,2024-03-02 14:51:00,0,0,0,8,46320.0,2.158848038686557e-05,58,6
850,Pringles,27.83,2024-03-02 03:22:00,2024-03-02 14:39:00,1,1,0,14,40620.0,2.461780852268531e-05,323,5
851,Pringles,23.4,2024-03-02 03:28:00,2024-03-07 03:56:00,1,1,0,4,433680.0,2.3058423126676057e-06,323,3
852,Pringles,15.29,2024-03-02 04:41:00,2024-03-08 00:04:00,1,1,0,20,501780.0,1.9929012856206193e-06,323,3
853,Gap,142.04,2024-03-02 05:19:00,2024-03-08 09:40:00,0,0,0,11,534060.0,1.872445282467733e-06,77,1
854,Zara,81.53,2024-03-02 05:27:00,2024-03-05 10:12:00,0,0,0,7,276300.0,3.6192413346314345e-06,153,4
855,PepsiCo,22.94,2024-03-02 07:03:00,2024-03-05 18:38:00,1,1,0,16,300900.0,3.3233521988959824e-06,626,2
856,PepsiCo,14.41,2024-03-02 07:37:00,2024-03-07 05:11:00,0,1,0,11,423240.0,2.362720057839387e-06,626,2
857,Pringles,27.73,2024-03-02 08:17:00,2024-03-03 22:21:00,1,1,0,8,137040.0,7.297086273451011e-06,323,8
858,H&M,99.95,2024-03-02 08:28:00,2024-03-03 19:06:00,0,0,1,18,124680.0,8.020468234935555e-06,96,7
859,Shunchen Sports Jia,66.71,2024-03-02 10:18:00,2024-03-05 10:55:00,0,0,0,3,261420.0,3.825247397875458e-06,185,4
860,Coca-Cola,19.1,2024-03-02 10:25:00,2024-03-03 09:35:00,0,1,1,6,83400.0,1.1990263905708564e-05,264,8
861,PepsiCo,11.2,2024-03-02 10:39:00,2024-03-06 11:26:00,1,1,1,16,348420.0,2.8700910679895875e-06,626,2
862,Shunchen Sports Jia,77.64,2024-03-02 13:38:00,2024-03-03 22:57:00,1,0,0,13,119940.0,8.337432571014082e-06,185,8
863,H&M,101.84,2024-03-02 14:04:00,2024-03-03 22:17:00,0,0,1,7,115980.0,8.622101896000208e-06,96,7
864,Zara,118.51,2024-03-02 15:00:00,2024-03-05 17:32:00,1,0,0,20,268320.0,3.726879372095363e-06,153,1
865,PepsiCo,15.72,2024-03-02 15:12:00,2024-03-06 03:59:00,0,1,1,17,305220.0,3.276314539301031e-06,626,2
866,PepsiCo,8.64,2024-03-02 15:54:00,2024-03-05 07:36:00,1,1,0,1,229320.0,4.360699630648741e-06,626,2
867,Shunchen Sports Jia,59.68,2024-03-02 16:16:00,2024-03-07 15:44:00,0,0,1,4,430080.0,2.3251434032193934e-06,185,4
868,PepsiCo,34.64,2024-03-02 16:25:00,2024-03-07 07:27:00,0,1,0,4,399720.0,2.5017449671145623e-06,626,2
869,Shunchen Sports Jia,71.77,2024-03-02 16:47:00,2024-03-03 06:16:00,0,0,0,3,48540.0,2.06011413032282e-05,185,6
870,Uniqlo,172.79,2024-03-02 17:16:00,2024-03-08 02:34:00,0,0,0,11,465480.0,2.1483153984802816e-06,158,9
871,Coca-Cola,16.19,2024-03-02 19:43:00,2024-03-03 22:46:00,1,1,0,19,97380.0,1.0268943633768395e-05,264,8
872,Pringles,18.19,2024-03-02 21:05:00,2024-03-05 21:29:00,1,1,0,21,260640.0,3.836694917530243e-06,323,3
873,Zara,111.25,2024-03-02 21:20:00,2024-03-06 10:49:00,0,0,1,3,307740.0,3.249485768877075e-06,153,1
874,Zara,84.9,2024-03-02 21:32:00,2024-03-08 14:26:00,0,0,1,14,492840.0,2.0290519660499023e-06,153,4
875,Uniqlo,101.68,2024-03-02 21:41:00,2024-03-06 00:47:00,0,0,1,4,270360.0,3.6987583268296835e-06,158,1
876,Zara,63.95,2024-03-02 21:44:00,2024-03-04 05:51:00,1,0,1,2,115620.0,8.64894785549338e-06,153,8
877,Pringles,20.47,2024-03-02 22:53:00,2024-03-06 11:43:00,0,1,1,4,305400.0,3.2743835154436297e-06,323,3
878,Pringles,26.04,2024-03-02 23:04:00,2024-03-05 01:28:00,1,1,1,19,181440.0,5.511433468730882e-06,323,3
879,PepsiCo,8.18,2024-03-02 23:06:00,2024-03-04 10:25:00,0,1,0,2,127140.0,7.865283425488237e-06,626,2
880,361 Du KIDS,60.16,2024-03-02 23:40:00,2024-03-08 19:02:00,1,0,1,4,501720.0,1.9931396134505034e-06,58,4
881,PepsiCo,14.07,2024-03-02 23:55:00,2024-03-06 08:55:00,1,1,1,7,291600.0,3.429343520769819e-06,626,2
882,PepsiCo,33.27,2024-03-03 03:18:00,2024-03-04 08:59:00,1,1,1,12,106860.0,9.357950983052751e-06,626,2
883,NIKE,247.15,2024-03-03 03:42:00,2024-03-05 03:13:00,0,0,1,6,171060.0,5.8458678483114215e-06,60,9
884,PepsiCo,8.06,2024-03-03 04:09:00,2024-03-06 19:51:00,1,1,1,10,315720.0,3.1673534544740453e-06,626,2
885,PepsiCo,23.01,2024-03-03 04:17:00,2024-03-06 18:52:00,1,1,1,15,311700.0,3.208202732747088e-06,626,2
886,Coca-Cola,10.34,2024-03-03 05:45:00,2024-03-06 18:01:00,1,1,1,10,303360.0,3.296402635803548e-06,264,3
887,PepsiCo,9.72,2024-03-03 06:01:00,2024-03-06 04:37:00,0,1,0,19,254160.0,3.9345139498192095e-06,626,2
888,Pringles,23.19,2024-03-03 07:42:00,2024-03-07 20:09:00,1,1,0,16,390420.0,2.5613376329654398e-06,323,3
889,PepsiCo,29.51,2024-03-03 07:55:00,2024-03-05 22:11:00,1,1,1,9,224160.0,4.461079313529115e-06,626,2
890,Shunchen Sports Jia,50.01,2024-03-03 08:34:00,2024-03-05 10:15:00,1,0,1,18,178860.0,5.5909337418442255e-06,185,4
891,PepsiCo,19.12,2024-03-03 09:50:00,2024-03-09 15:39:00,0,1,1,11,539340.0,1.8541145583221004e-06,626,2
892,H&M,104.78,2024-03-03 10:01:00,2024-03-04 14:27:00,1,0,0,13,102360.0,9.76934574691533e-06,96,7
893,PepsiCo,34.29,2024-03-03 11:09:00,2024-03-06 04:42:00,1,1,1,6,235980.0,4.2376293006640364e-06,626,2
894,PepsiCo,34.21,2024-03-03 11:30:00,2024-03-07 16:34:00,0,1,1,4,363840.0,2.7484533079009785e-06,626,2
895,PepsiCo,25.38,2024-03-03 11:50:00,2024-03-07 18:55:00,1,1,0,16,371100.0,2.694684196485593e-06,626,2
896,Pringles,15.71,2024-03-03 14:10:00,2024-03-07 21:36:00,1,1,1,21,372360.0,2.685565889016304e-06,323,3
897,Shunchen Sports Jia,76.62,2024-03-03 14:16:00,2024-03-06 23:31:00,1,0,1,14,292500.0,3.4187917306265618e-06,185,4
898,Coca-Cola,20.0,2024-03-03 14:59:00,2024-03-05 02:03:00,1,1,1,21,126240.0,7.921356769987564e-06,264,8
899,Zara,131.8,2024-03-03 15:15:00,2024-03-04 06:11:00,1,0,0,17,53760.0,1.8600844478339316e-05,153,6
900,PepsiCo,27.18,2024-03-03 15:37:00,2024-03-08 01:05:00,1,1,1,14,379680.0,2.633789944716749e-06,626,2
901,Coca-Cola,9.66,2024-03-03 15:40:00,2024-03-06 16:37:00,0,1,1,10,262620.0,3.807768609517137e-06,264,3
902,361 Du KIDS,54.21,2024-03-03 15:45:00,2024-03-09 08:18:00,0,0,0,10,491580.0,2.034252747766899e-06,58,4
903,Gap,147.05,2024-03-03 15:51:00,2024-03-04 21:19:00,1,0,1,19,106080.0,9.426758797522648e-06,77,7
904,Uniqlo,158.19,2024-03-03 17:13:00,2024-03-04 17:17:00,1,0,0,13,86640.0,1.1541879710529657e-05,158,7
905,PepsiCo,17.48,2024-03-03 17:53:00,2024-03-04 04:33:00,0,1,0,18,38400.0,2.6040988515924066e-05,626,5
906,Pringles,16.48,2024-03-03 18:58:00,2024-03-08 13:16:00,1,1,0,15,411480.0,2.430245867974463e-06,323,3
907,Coca-Cola,10.12,2024-03-03 20:02:00,2024-03-04 08:19:00,0,1,1,5,44220.0,2.2613690328124646e-05,264,5
908,PepsiCo,25.68,2024-03-03 20:39:00,2024-03-05 23:17:00,1,1,0,17,182280.0,5.4860352971511015e-06,626,2
909,PepsiCo,25.65,2024-03-03 23:29:00,2024-03-09 07:21:00,1,1,1,16,460320.0,2.172397088118943e-06,626,2
910,PepsiCo,16.38,2024-03-03 23:53:00,2024-03-05 20:40:00,1,1,0,6,161220.0,6.2026659058063155e-06,626,2
911,PepsiCo,23.14,2024-03-04 01:18:00,2024-03-05 00:05:00,0,1,0,7,82020.0,1.2191999609856012e-05,626,5
912,Pringles,17.05,2024-03-04 01:36:00,2024-03-06 13:27:00,1,1,1,9,215460.0,4.641211170467045e-06,323,3
913,PepsiCo,13.32,2024-03-04 02:16:00,2024-03-06 02:56:00,0,1,1,9,175200.0,5.707729978710167e-06,626,2
914,Uniqlo,178.9,2024-03-04 02:21:00,2024-03-05 06:55:00,1,0,0,11,102840.0,9.72374831049873e-06,158,7
915,PepsiCo,10.81,2024-03-04 02:54:00,2024-03-07 03:55:00,1,1,1,11,262860.0,3.8042920022369237e-06,626,2
916,361 Du KIDS,56.93,2024-03-04 03:09:00,2024-03-05 07:18:00,0,0,0,9,101340.0,9.867674485154083e-06,58,8
917,PepsiCo,30.59,2024-03-04 03:11:00,2024-03-06 03:02:00,0,1,0,21,172260.0,5.805144519072802e-06,626,2
918,PepsiCo,31.94,2024-03-04 03:26:00,2024-03-08 22:53:00,1,1,0,8,415620.0,2.406038193450283e-06,626,2
919,Uniqlo,170.02,2024-03-04 04:01:00,2024-03-08 13:02:00,0,0,0,1,378060.0,2.6450757946468955e-06,158,1
920,Uniqlo,174.17,2024-03-04 04:28:00,2024-03-09 02:05:00,1,0,1,8,423420.0,2.3617156447129453e-06,158,9
921,PepsiCo,7.77,2024-03-04 04:49:00,2024-03-05 14:35:00,1,1,0,11,121560.0,8.226322587013927e-06,626,2
922,Coca-Cola,24.29,2024-03-04 04:50:00,2024-03-08 01:53:00,1,1,0,7,334980.0,2.9852439392084926e-06,264,3
923,PepsiCo,23.28,2024-03-04 06:49:00,2024-03-06 19:06:00,1,1,0,18,217020.0,4.60784901000364e-06,626,2
924,PepsiCo,27.87,2024-03-04 07:33:00,2024-03-10 07:08:00,1,1,1,14,516900.0,1.9346064333402332e-06,626,2
925,Coca-Cola,13.06,2024-03-04 08:06:00,2024-03-10 13:29:00,1,1,1,17,537780.0,1.8594929906411717e-06,264,3
926,Pringles,26.22,2024-03-04 08:35:00,2024-03-04 20:31:00,0,1,0,6,42960.0,2.327692558366891e-05,323,5
927,Pringles,11.05,2024-03-04 08:43:00,2024-03-09 14:23:00,1,1,1,7,452400.0,2.2104283589116736e-06,323,3
928,PepsiCo,31.59,2024-03-04 08:50:00,2024-03-08 08:29:00,1,1,0,4,344340.0,2.904097972649205e-06,626,2
929,Gap,144.74,2024-03-04 09:44:00,2024-03-05 08:44:00,1,0,0,14,82800.0,1.2077148826704991e-05,77,7
930,Shunchen Sports Jia,51.91,2024-03-04 11:09:00,2024-03-08 20:45:00,0,0,0,5,380160.0,2.630464461109898e-06,185,4
